Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,VPR Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"42410","","","None","192.168.100.15","tcp","445","Microsoft Windows NTLMSSP Authentication Request Remote Network Name Disclosure","It is possible to obtain the network name of the remote host.","The remote host listens on tcp port 445 and replies to SMB requests.

By sending an NTLMSSP authentication request it is possible to obtain
the name of the remote system and the name of its domain.","n/a","","The following 2 NetBIOS names have been gathered :

 POSMOVILSERVER   = Computer name
 REDSERFINSA      = Workgroup / Domain name
","","","","","","None","","","","2009/11/06","2019/11/22","","",""
"45590","","","None","192.168.100.15","tcp","0","Common Platform Enumeration (CPE)","It was possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.","n/a","http://cpe.mitre.org/
https://nvd.nist.gov/products/cpe","
The remote operating system matched the following CPE : 

  cpe:/o:microsoft:windows_server_2016:::datacenter -> Microsoft Windows Server 2016
","","","","","","None","","","","2010/04/21","2024/05/20","","",""
"54615","","","None","192.168.100.15","tcp","0","Device Type","It is possible to guess the remote device type.","Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).","n/a","","Remote device type : general-purpose
Confidence level : 80
","","","","","","None","","","","2011/05/23","2022/09/09","","",""
"96982","","","None","192.168.100.15","tcp","445","Server Message Block (SMB) Protocol Version 1 Enabled (uncredentialed check)","The remote Windows host supports the SMBv1 protocol.","The remote Windows host supports Server Message Block Protocol
version 1 (SMBv1). Microsoft recommends that users discontinue the use
of SMBv1 due to the lack of security features that were included in
later SMB versions. Additionally, the Shadow Brokers group reportedly
has an exploit that affects SMB; however, it is unknown if the exploit
affects SMBv1 or another version. In response to this, US-CERT
recommends that users disable SMBv1 per SMB best practices to mitigate
these potential issues.","Disable SMBv1 according to the vendor instructions in Microsoft
KB2696547. Additionally, block SMB directly by blocking TCP port 445
on all network boundary devices. For SMB over the NetBIOS API, block
TCP ports 137 / 139 and UDP ports 137 / 138 on all network boundary
devices.","https://blogs.technet.microsoft.com/filecab/2016/09/16/stop-using-smb1/
https://support.microsoft.com/en-us/help/2696547/how-to-detect-enable-and-disable-smbv1-smbv2-and-smbv3-in-windows-and
http://www.nessus.org/u?8dcab5e4
http://www.nessus.org/u?234f8ef8
http://www.nessus.org/u?4c7e0cf3","
The remote host supports SMBv1.
","","","","","","None","","IAVT:0001-T-0710","","2017/02/03","2020/09/22","","",""
"100871","","","None","192.168.100.15","tcp","445","Microsoft Windows SMB Versions Supported (remote check)","It was possible to obtain information about the version of SMB running
on the remote host.","Nessus was able to obtain the version of SMB running on the remote
host by sending an authentication request to port 139 or 445.

Note that this plugin is a remote check and does not work on agents.","n/a","","
The remote host supports the following versions of SMB :
  SMBv1
  SMBv2
","","","","","","None","","","","2017/06/19","2019/11/22","","",""
"110723","","","None","192.168.100.15","tcp","0","Target Credential Status by Authentication Protocol - No Credentials Provided","Nessus was able to find common ports used for local checks,
however, no credentials were provided in the scan policy.","Nessus was not able to successfully authenticate directly to the
remote target on an available authentication protocol. Nessus was
able to connect to the remote port and identify that the service
running on the port supports an authentication protocol, but Nessus
failed to authenticate to the remote service using the provided
credentials. There may have been a protocol failure that prevented
authentication from being attempted or all of the provided credentials
for the authentication protocol may be invalid. See plugin output for
error details.

Please note the following :

- This plugin reports per protocol, so it is possible for
  valid credentials to be provided for one protocol and not
  another. For example, authentication may succeed via SSH
  but fail via SMB, while no credentials were provided for
  an available SNMP service.

- Providing valid credentials for all available
  authentication protocols may improve scan coverage, but
  the value of successful authentication for a given
  protocol may vary from target to target depending upon
  what data (if any) is gathered from the target via that
  protocol. For example, successful authentication via SSH
  is more valuable for Linux targets than for Windows
  targets, and likewise successful authentication via SMB
  is more valuable for Windows targets than for Linux
  targets.","n/a","","SMB was detected on port 445 but no credentials were provided.
SMB local checks were not enabled.

","","","","","","None","","IAVB:0001-B-0504","","2018/06/27","2024/04/19","","",""
"117886","","","None","192.168.100.15","tcp","0","OS Security Patch Assessment Not Available","OS Security Patch Assessment is not available.","OS Security Patch Assessment is not available on the remote host.
This does not necessarily indicate a problem with the scan.
Credentials may not have been provided, OS security patch assessment
may not be supported for the target, the target may not have been
identified, or another issue may have occurred that prevented OS
security patch assessment from being available. See plugin output for
details.

This plugin reports non-failure information impacting the availability
of OS Security Patch Assessment. Failure information is reported by
plugin 21745 : 'OS Security Patch Assessment failed'.  If a target
host is not supported for OS Security Patch Assessment, plugin
110695 : 'OS Security Patch Assessment Checks Not Supported' will
report concurrently with this plugin.","n/a","","
The following issues were reported :

  - Plugin      : no_local_checks_credentials.nasl
    Plugin ID   : 110723
    Plugin Name : Target Credential Status by Authentication Protocol - No Credentials Provided
    Message     : 
Credentials were not provided for detected SMB service.
","","","","","","None","","IAVB:0001-B-0515","","2018/10/02","2021/07/12","","",""
"135860","","","None","192.168.100.15","tcp","445","WMI Not Available","WMI queries could not be made against the remote host.","WMI (Windows Management Instrumentation) is not available on the
remote host over DCOM. WMI queries are used to gather information
about the remote host, such as its current state, network interface
configuration, etc.

Without this information Nessus may not be able to identify installed
software or security vunerabilities that exist on the remote host.","n/a","https://docs.microsoft.com/en-us/windows/win32/wmisdk/wmi-start-page","Can't connect to the 'root\CIMV2' WMI namespace.","","","","","","None","","","","2020/04/21","2024/05/20","","",""
"11219","","","None","192.168.100.17","tcp","22","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 22/tcp was found to be open","","","","","","None","","","","2009/02/04","2024/05/20","","",""
"11219","","","None","192.168.100.17","tcp","5060","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 5060/tcp was found to be open","","","","","","None","","","","2009/02/04","2024/05/20","","",""
"12053","","","None","192.168.100.17","tcp","0","Host Fully Qualified Domain Name (FQDN) Resolution","It was possible to resolve the name of the remote host.","Nessus was able to resolve the fully qualified domain name (FQDN) of
the remote host.","n/a","","
192.168.100.17 resolves as pubtransactor1.redserfinsa.com.
","","","","","","None","","","","2004/02/11","2017/04/14","","",""
"22964","","","None","192.168.100.17","tcp","22","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","An SSH server is running on this port.","","","","","","None","","","","2007/08/19","2024/03/26","","",""
"10150","","","None","192.168.100.20","tcp","445","Windows NetBIOS / SMB Remote Host Information Disclosure","It was possible to obtain the network name of the remote host.","The remote host is listening on UDP port 137 or TCP port 445, and
replies to NetBIOS nbtscan or SMB requests.

Note that this plugin gathers information to be used in other plugins,
but does not itself generate a report.","n/a","","The following 2 NetBIOS names have been gathered :

 SRVBTPAPP3       = Computer name
 REDSERFINSA      = Workgroup / Domain name
","","","","","","None","","","","1999/10/12","2021/02/10","","",""
"10785","","","None","192.168.100.20","tcp","445","Microsoft Windows SMB NativeLanManager Remote System Information Disclosure","It was possible to obtain information about the remote operating
system.","Nessus was able to obtain the remote operating system name and version
(Windows and/or Samba) by sending an authentication request to port
139 or 445. Note that this plugin requires SMB to be enabled on the
host.","n/a","","Nessus was able to obtain the following information about the host, by 
parsing the SMB2 Protocol's NTLM SSP message:

	Target Name: REDSERFINSA
	NetBIOS Domain Name: REDSERFINSA
	NetBIOS Computer Name: SRVBTPAPP3
	DNS Domain Name: redserfinsa.com
	DNS Computer Name: SrvBTPApp3.redserfinsa.com
	DNS Tree Name: redserfinsa.com
	Product Version: 10.0.17763
","","","","","","None","","","","2001/10/17","2021/09/20","","",""
"11011","","","None","192.168.100.20","tcp","139","Microsoft Windows SMB Service Detection","A file / print sharing service is listening on the remote host.","The remote service understands the CIFS (Common Internet File System)
or Server Message Block (SMB) protocol, used to provide shared access
to files, printers, etc between nodes on a network.","n/a","","
An SMB server is running on this port.
","","","","","","None","","","","2002/06/05","2021/02/11","","",""
"11011","","","None","192.168.100.20","tcp","445","Microsoft Windows SMB Service Detection","A file / print sharing service is listening on the remote host.","The remote service understands the CIFS (Common Internet File System)
or Server Message Block (SMB) protocol, used to provide shared access
to files, printers, etc between nodes on a network.","n/a","","
A CIFS server is running on this port.
","","","","","","None","","","","2002/06/05","2021/02/11","","",""
"11219","","","None","192.168.100.20","tcp","80","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 80/tcp was found to be open","","","","","","None","","","","2009/02/04","2024/05/20","","",""
"11219","","","None","192.168.100.20","tcp","135","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 135/tcp was found to be open","","","","","","None","","","","2009/02/04","2024/05/20","","",""
"11219","","","None","192.168.100.20","tcp","139","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 139/tcp was found to be open","","","","","","None","","","","2009/02/04","2024/05/20","","",""
"11219","","","None","192.168.100.20","tcp","445","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 445/tcp was found to be open","","","","","","None","","","","2009/02/04","2024/05/20","","",""
"11219","","","None","192.168.100.20","tcp","3389","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 3389/tcp was found to be open","","","","","","None","","","","2009/02/04","2024/05/20","","",""
"11219","","","None","192.168.100.20","tcp","5060","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 5060/tcp was found to be open","","","","","","None","","","","2009/02/04","2024/05/20","","",""
"11219","","","None","192.168.100.20","tcp","5985","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 5985/tcp was found to be open","","","","","","None","","","","2009/02/04","2024/05/20","","",""
"42410","","","None","192.168.100.20","tcp","445","Microsoft Windows NTLMSSP Authentication Request Remote Network Name Disclosure","It is possible to obtain the network name of the remote host.","The remote host listens on tcp port 445 and replies to SMB requests.

By sending an NTLMSSP authentication request it is possible to obtain
the name of the remote system and the name of its domain.","n/a","","The following 2 NetBIOS names have been gathered :

 SRVBTPAPP3       = Computer name
 REDSERFINSA      = Workgroup / Domain name
","","","","","","None","","","","2009/11/06","2019/11/22","","",""
"46215","","","None","192.168.100.20","tcp","0","Inconsistent Hostname and IP Address","The remote host's hostname is not consistent with DNS information.","The name of this machine either does not resolve or resolves to a
different IP address. 

This may come from a badly configured reverse DNS or from a host file
in use on the Nessus scanning host. 

As a result, URLs in plugin output may not be directly usable in a web
browser and some web tests may be incomplete.","Fix the reverse DNS or host file.","","The host name 'server_checkout_cl.redserfinsa.com' does not resolve to an IP address","","","","","","None","","","","2010/05/03","2016/08/05","","",""
